year,name
1780,RICHARD SPRIGG
1780,PHILIP THOMAS
1780,SAMUEL THOMAS
1780,NICHOLAS WORTHINGTON
1780,NICHOLAS NORMAN
1780,CALEB BURGESS
1780,SABRET SOLLARS
1780,TOBIAS STANSBURY
1780,JOSEPH DOWSON
1780,JAMES HOOK
1780,RICHARD TOOTELL
1780,MARY MAYO
1780,MICHAEL STOKER
1780,JOHN SIFTON
1780,THOMAS SOLLARS
1780,JAMES NICHOLSON
1780,SAMUEL HAWKINS
1780,CHRISTIAN LYBRANT
1780,THOMAS HAWKINS
1780,RICHARD CONWAY
1780,BENEDIET EDELIN
1780,SARAH BYUS
1780,SARAH DISNEY
1780,DANIEL FOX
1780,WILLIAM FARIS
1780,THOMAS RUTLAND
1780,WILLIAM SLACK
1780,JOHN ALLEN
1780,ELEANOR ALLEN
1780,MARGARET ELZEY
1780,JAMES WEEMS
1780,JOHN WEEMS
1780,MARY CARROLL
1780,ELEANOR MULLIKIN
1780,JOSEPH CRAYEROFT
1780,THOMAS N STOCKETT
1780,JOHN SCOTT
1780,THOMAS F ECCLESTON
1780,ROBERT HARRISON
1780,BENJAMIN FENDALL
1780,GEORGE VANCE
1780,DAVID MCFARLANE
1780,WILLIAM RAVENSHAW
1780,FRANCIS WARE
1780,ROGER FERRALL
1780,ISAAC HARTMAN
1780,NANCY PARKER
1780,ZEPORAH PARKER
1780,ELIZABETH PARKER
1780,SARAH BURGESS
1780,LEONARD HOLLIDAY
1780,STEPHEN BASFORD
1780,WILLIAM HAMMOND
1780,FRANCIS SPEAKE
1780,VACHEL WHITE
1780,BENJAMIN SUMMERS
1780,JOHN GUNBY
1780,WILLIAM WYVELL
1780,GEORGE MOFFATT
1780,WILLIAM ROBERTSON
1780,SAMUEL HEPBUM
1780,HENRIETTA BLAKE
1780,WILLIAM CLARKSON
1780,JOHN ASHTON
1780,LAWRENCE SANDFORD
1780,ROBERT FINLEY
1780,MARK KIRWAN
1780,JOHN FRAZIER
1780,ROBERT ADAM
1780,CHARLES PRATHER
1780,JAMES PRATHER
1780,JAMES MERRITT
1780,JOHN HARWOOD
1780,ROBERT WHITAKER
1780,VALENTINE FLEGLE
1780,VALENTINE FLEAGLE
1780,SAMUEL HARWOOD
1780,WILLIAM MARSHALL
1780,WALTER TALLY
1780,ANN BRICE
1780,SD GEORGE AND COMP.
1780,JOHN HUMMELL
1780,RUDY BRUBECK
1780,WILLIAM DOUGLASS
1780,JOHN HAYS
1780,FRANCIS O'NEILL
1780,JOHN SHANAHAN
1780,WILLIAM EWING
1780,THOMAS LOVE
1780,ABERILLA ANDREWS
1780,WILLIAM RICHARDSON
1780,ANDERTON EATON
1780,LEWIS SCRIVENOR
1780,SAMUEL MAGRUDER
1780,WILLIAM HERBERT
1780,ESTHER POLLET
1780,LEVIN POLLET
1780,JANE POLLET
1780,JOHN MCCLEMMY
1780,JAMES MCCLEMMY
1780,GILLIS MCCLEMMY
1780,JAMES EWING
1780,JAMES EVANS
1780,WILLIAM EVANS
1780,ANN EWING
1780,WILLIAM MCBRIDE
1780,WILLIAM BRENT
1780,DANIEL READY
1780,RICHARD READY
1780,JOHN MOORE
1780,RCHARD READY
1780,JOSEPH MACCATIE
1780,JOSEPH BARTON
1780,ARNOLD ELZEY
1780,HUGH MCBRIDE
1780,SAMUEL HEPBURN
1780,IGNATIUS WHEELER
1780,JACOB SNIDER
1780,JACOB RAHAM
1780,HENRY JACKSON
1780,HERY JACKSON
1780,JOHN DORSEY
1781,ELIZABETH DUCKER
1781,THOMAS BURLING
1781,ROBERT MOODY
1781,HUGH MCBRIDE
1781,RICHARD SPRIGG
1781,ELI ROWLES
1781,RUTH ROWLES
1781,WILLIAM DIXSON
1781,FREDERICK TEEMS
1781,JOSHUA OWINGS
1781,ROBERT ADAM
1781,RICHARD CONWAY
1781,MARGARET ELZEY
1781,THOMAS RUTLAND
1781,BENEDICT EDELIN
1781,GEORGE RHINEHART
1781,VALENTINE RHINEHART
1781,WILLIAM BRENT
1781,RICHARD B HALL
1781,SAMUEL B HEPBURN
1781,NICHOLAS DAWES
1781,BENJAMIN HARWOOD
