year,name
1779,DAVID JUGER
1779,WILLIAM MOFFATT
1779,BENJAMIN HAINS
1779,MARY MILIKIN
1779,JAMES COLE
1779,CHARLES PLATT
1779,JAMES SHUTER
1779,JOHN COOPER
1779,WILLIAM GROOM
1779,JACOBUS WOLFFEN
1779,CORNELIUS C VAN DEN BERGH
1779,NICHOLAS BROWER
1779,THOMAS STORM
1779,STEPHEN BAITS
1779,JOHANNIS ORERBAGH
1779,SARAH VISSCHER
1779,HENDRICK PATTERSON
1779,DUNEAN M EWAN
1779,GERSHOM WOODWORTH
1779,ROBERT LANSING
1779,OBADIAH LANSING
1779,CORNELIUS TICBOUT
1779,ADAM VAN VRANKEN
1779,BASTIAN H VISSCHER
1779,HENRY MAARIS
1779,JOSEPH FOULER
1779,DAVID RUMSEY
1779,JOHN I ROSEVELT
1779,DRICK VAN INGEN
1779,ROBERT HOFFMAN
1779,HENRY REMSEN
1779,CORNELIUS BOGERT
1779,HENDRICK EFFINER
1779,ELSIC EVERSON
1779,JOHN WHITE
1779,SIMON DE GRAFF
1779,LAURENCE A VAN BOSKERK
1779,CAROL CRAMER
1779,ARENT H VEDDER
1779,CORELIUS POTMAN
1779,DIRCK VOSBURGH
1779,FRANCIS SALTS
1779,ARENHOUT VEDDER
1779,PHILIP BRONCK
1779,DAVID STERNBERGH
1779,PHILIP BERGH
1779,DAVID ABEEL
1779,PETER ENTERS
1779,ELYAH PORTER
1779,NICHOLAS PERRY
1779,GEORGE KING
1779,ADOLPH JOHN WALRADT
1779,GUEST ROSE
1779,HENDRICK SANDERS
1779,DANIEL D YOE
1779,PETER D YOE
1779,JACOBUS BRUYN
1779,JOHN LE FREVERS
1779,BENJAMIN VAN KEUREN
1779,MATTHEW DECKER
1779,GERRITE GARRET
1779,CORNELIUS C SCHOONMAKER
1779,DANIEL SNYDER
1779,NATHANIEL LEFEVERS
1779,GEORGE D DUROUT
1779,JOSEPH GEDWIN
1779,CORNELIUS VAN ALSTYNE
1779,JOHN FREAR
1779,DAVID BARCKLEY
1779,JOHN VAN KLECK
1779,SAMUEL HALSTED
1779,JOHN DE WANDELAER
1779,BENJAMIN BURRESS
1779,ABRAHAM MYNDERSE
1779,HENRY WHITEMAN
1779,BARENT VROMAN
1779,ABRAHAM FORT
1779,JOHN COLE
1779,PHILIP JACOBS
1779,JOHN WILLIAMS
1779,BARBARA SPITZER
1779,JOHANNIS VEEDER
1779,JOHN FRANKLIN
1779,ANTHONY GROESBECK
1779,JENNET MARTIN
1779,JOHANNIS NELLIS
1779,HENRY GRAVERADT
1779,GERRIT S VEEDER
1779,GIDEON BEWDISH
1779,MARGARET CAMPBELL
1779,CHRISTOPHER YATES
1779,PETER KOCK
1779,THOMAS CAMPBELL
1779,NICHOLAS EVERY
1779,TEUNIS VAN BUNSCHOTEN
1779,ANDREW MITCHELL
1779,THOMAS HOGHTELING
1779,JONATHAN ROBINSON
1779,ROBERT BOYD
1779,JOHANNIS BOUCK
1779,JOHN WOOD
1779,HENDRICK KEYSEN
1779,PETER KELLS
1779,CHRISTOPHER KIDMAN
1779,JOHANNIS HESS
1779,WILLIAM ALLEN
1779,ELIZABETH BERRY
1779,CATHARINE TILLENBACK
1779,THOMAS MACHEN
1779,BENJAMIN DE MYER
1779,JOSEPH GASHARIE
1779,LEWIS GASHARIE
1779,ANDREW FINK
1779,ELIZABETH DIELE
1779,CHRISTOPHER P YATES
1779,JESSE FAIRCHILD
1779,PHILIP SERVENT
1779,TEUNIS TOLMAN
1779,JOHANNIS I BLAUVELT
1779,JACOB ARDEN
1779,ROELIFF VAN HOUTEN
1779,RESOLVERT R VAN HOUTEN
1779,JAMES VAN BRAKEL
1779,PETRUS BLAUVELT
1779,HELENA SURCECKER
1779,CLAUS VAN HOUTEN
1779,JOHN VAN DOLSEN
1779,JOHN TOLMAN
1779,JOSEPH SEAMAN
1779,REM REMSEN
1779,ABRAHAM STEVENS
1779,ANDRIES ONDERDANOK
1779,CHARITY MILLER
1779,ISAAC COLE
1779,JACOB MEYERS
1779,JOHANNIS COLE
1779,ELDRICK BROWER
1779,JACOBUS SPRINGSTIEN
1779,STEPHEN STEVENSON
1779,JACOB POLHEMUS
1779,EVERARDUS BROWER
1779,ABRAHAM I BLAUVELT
1779,JOHANNIS P BLAUVELT
1779,FRANCIS PUULEY
1779,DIRCK HUNN
1779,THOMAS LANSINGH
1779,CHRISTOPHER FOX
1779,JOHN ERCKSON
1779,HENDRICK SOLINGO
1779,JOHN MEYERS
1779,HENDRICK MEYERS
1779,MARTHA HENRY
1779,THOMAS BRUCKRIFFT
1779,JOHN TAYLOR
1779,ABRAHAM VAN EPS
1779,WILLIAM SWART
1779,ABRAHAM FONDA
1779,APALONA MEYERS
1779,WYNANT VAN DEN BERGH
1779,WILLIAM M KENSEY
1779,ELIZABETH LANSING
1779,PETER DU WITT
1779,ANNATIE LANSING
1779,WILLIAM WEITE
1779,PETER VAN WOORT
1779,ELIJAH DU BOIS
1779,WILLIAM TER BOST
1779,JOHN CORBIE
1779,GUISBERT OSTERHOUT
1779,JOHN PRICKLE
1779,BARTHOLOMEW HAGADORN
1779,WILLIAM HAWKINS
1779,NICHOLAS LAUYER
1779,GERRIT STAATS
1779,PETER ZIELE
1779,PETER VROMAN
1779,HENRY FELTHOUSEN
1779,MARY BRITT
1779,EPHRAIM VROMAN
1779,JAMES ROE
1779,JOHN BRINK
1779,MYNDERT ROSEBOOM
1779,JOHN 5 LANSING
1779,HENDRICK MESICK
1779,MATTHEW I DU BOIS
1779,JOHN M BEECKMAN
1779,TIERCK BURHANS
1779,THOMAS MORTIN
1779,JOHANNIS BILLINGER
1779,MARGARET HALLIMER
1779,WILLIAM WILLES
1779,RICHARD NORWOOD
1779,PLATT ROGERS
1779,JOSEPH YOUNG
1779,MICHAEL GELSON
1779,REUBEN ELEY
1779,JACOB VAN EGBERTS
1779,GOOSE VAN SCHAICK
1779,NICHOLAS VAN RENSELAER
1779,PETER QUACKENBOSS
1779,ANTHONY E BRADT
1779,LAWRENCE CONYNE
1779,JONNATIC CONYNE
1779,ROBERT GARHAM
1779,DANIEL BONNET
1779,ANDREW RECBER
1779,ISAAC VROMAN
1779,EPHRAIM VAN VEGHTEN
1779,JONAS VROMAN
1779,DANIEL HALE
1779,HENRY VAN RENSELAER
1779,BURROUGH HOLINS
1779,HILLITIC HOLIDAY
1779,ZADOCK LEWIS
1779,DIRCK HUM
1779,JACOB LUKE
1779,DRAKE MILLER
1779,NOAH ELY
1779,DIRCK SPOON
1779,STEPHEN M CRCA
1779,JACOB H VICLEN
1779,THEODORUS VAN WYCK GRAHAM
1779,MARTIN WINNE
1779,LEWIS CORNWELL
1779,ASPENWAL CORNWELL
1779,EBENEZAR WALBRIDGE
1779,SIMON FORT
1779,ABRAHAM BURBANK
1779,ISAAC SHELDON
1779,JOHN VAN ORDEN
1779,KILLIAN VAN RENSELAER
1779,HENDRICK DIEVENDORPH
1779,ABRAHAM A VAN ALSTYNE
1779,JOSEPH HOUS
1779,JOHN H REMSNIDER
1779,FRANCIS BURNES
1779,JACOB HAASBROOK
1779,ABRAHAM DE YOE
1779,PHILIP DE YOE
1779,JONATHAN DE YOE
1779,CATHARINE BEVIER
1779,JOSEPH CADDINGTON
1779,GEORGE WIRTZ
1779,GREXORV FRISLY
1779,HERY VAN RENSELAER
1779,WILLIAM C MYERS
1779,JACOBUS DE LAMATER
1779,BENJAMIN YOUNG
1779,JOHN SICKELS
1779,JOHN WILLES
1779,JOHN NELLIS
1779,NATHANIEL M KEES
1779,ABRAHAM HODGES
1779,BASTIAN CREGIER
1779,RYER SCHERMERHORN
1779,THOMAS VAN STEENBERGH
1779,PETER VAN WOERT
1779,JOHN HARDEN
1779,DANIEL EASTWARD
1779,EZCKIEL HOLSTED
1779,DAVID RANDEL
1779,JOHN RANT
1779,PETER DIEVENPORT
1779,HENRY VAN WOERT
1779,JOHN FRANCIS VACHER
1779,THOMAS CHURCH
1779,JENNEY BUTLER
1779,HENDRICK VAN BEUREN
1779,ISAAC H LANSING
1779,HENDRICK LANSING
1779,JOHN PARSON
1779,CATHARINE LANSING
1779,SARAH LANSING
1779,JONATHAN DOUGLASS
1779,THOMAS CANADY
1779,PETER GARNSEY
1779,JACOB GARDINEER
1779,WILLIAM NORTON
1779,ISAAC MARLEY
1779,JOSIAH ARLS
1779,ANDREW WHITMORE
1779,REUBEN TAYLOR
1779,JOHN I LANSING
1779,HENDRICK FELTHOUSER
1779,ABRAHAM AHINS
1779,GERRIT LEVERSE
1779,WILLIAM WISBECK
1779,DAVID STEENBERGH
1779,JOHN ALVITBECK
1779,ALBERTUS VAN LOAN
1779,MARY VAN LOAN
1779,JITIC VAN LOAN
1779,WILLIAM MEADE
1779,JOHN SPOON
1779,CORNELIUS M VAN DEN BERGH
1779,PETER SCHUYLER
1779,EGNATIUS VAN ORDEN
1779,HARMANUS A WINDELL
1779,HARMEN HOFFMAN
1779,GUYSBERT MERSEALIS
1779,BENJAMIN BOGURANS
1779,GEORGE FOY
1779,CATHARINE GROESBECK
1779,HENDRICKE ELMENDORPH
1779,JONATHAN ROSEBOOM
1779,WALTER DE RIDDER
1779,JACOB G CLOCK
1779,JOHN WELLES
1779,JOSEPH BINDER
1779,WILIAM ALLEN
1779,JOHANNIS GONSALE
1779,ANTHONY VAN BERGEN
1779,ADAM LYPE
1779,JACOB MATTICE
1779,HENDRICK SCHERMERHORN
1779,MYNDERT VAN SCHAICK
1779,MYNDERT A VAN SCHAICK
1779,SAMUEL MOUNT
1779,JACOB JA LANSING
1779,JOHN YOUNGLOVE
1779,SAMUEL DODGE
1779,HEZCKIAH VAN ORDEN
1779,JOHN QUACKENBOSS
1779,ALEXANDER SMITH
1779,EDWARD S WILLETT
1779,SANDER LANSINGH
1779,HENRY VAN WIE
1779,JAMES DENNISTON
1779,AGNES DENNISTON
1779,ELIZABETH DENNISTON
1779,ROBERT M CLALLEN
1779,GERRIT VAN OSTRANDE
1779,GERRIT OSTERHOUT
1779,ANTHONY HOFFMAN
1779,HENDRICK MEESICK
1779,JOHN WENRPLE
1779,JSAIAH YOUNGLOVE
1779,HEZCKIAH MIDDLEBROOK
1779,JOEL PEASE
1779,NICHOLAS QUACKENBOSS
1779,JOHN CANFIELD
1779,JOHN JOHNSON
1779,JACOB BOGARDUS
1779,IGANTIUS VAN ORDEN
1779,TOBIAS WYNKOOP
1779,HESTER HOGHTELIN
1779,WILLIAM PROVOORST
1779,BENJAMIN VAN STEENBERGH
1779,HENRY HOOGHTELIN
1779,HENRY OSTERHOUT
1779,PHILIP HENDRICKS
1779,SAMUEL TEN BROECK
1779,MARTINUS VROOMAN
1779,CORNELIUS SCHOONMAKER
1779,CATHARINE DOUW
1779,JACOB C TEN EYCK
1779,JOHANNIS VAN DEUSEN
1779,TEUNIS VAN VECHTEN
1779,MATTHEW VAN DEUSEN
1779,MARY GANSEVOORT
1779,BARENT VROOMAN
1779,CORNELIUS CONYNE
1779,RICHARD VAN DEN BERGH
1779,STEPHEN FIERO
1779,THOMAS M GEC
1779,HUGH MUNRO M LEAN
1779,JACOB A WENDELL
1779,HARMANUS A WENDELL
1779,JOHN A WENDELL
1779,ROBERT VAN DEN BERCK
1779,HENDRICK VAN DEN BERCK
1779,JOEHAM TRYON
1779,ARENT VAN SCHAICK
1779,HENDRICK VAN NESS
1779,JOHN GRAHAM
1779,JOHN SICKLES
1779,WILLIAM W GILBERT
1779,EPHRAIM BRASHER
1779,TIJITYE DU BOIS
1779,HESTER SAX
1779,HARMEN WITBECK
1779,HENDRICUS HORNBECK
1779,MARGARET I LIVINGSTON
1779,ABEL BELKNAP
1779,WYNANT W VAN DEN BERGH
1779,PETER CONYNE
1779,JOHANNIS WALRADT
1779,JELLIS FONDA
1779,WILLIAM DIETZ
1779,TIMOTHY CARPENTER
1779,JOHN M VAN ALSTYNE
1779,ABRAHAM GARRISON
1779,ABRAHAM OUTHOUT
1779,ANNATIE BECKMAN
1779,CATHARINE COCK
1779,JACOB TEN BROECK
1779,DANIEL COCK
1779,SAMUEL GOSLINE
1779,ADOLPH JOHANIS WALRADT
1779,MOSES HOLLETT
1779,GABRIEL GEBHARD
1779,MICHAEL SNYDER
1779,ROBERT VAN DEUSEN
1779,EZCKIEL MASTEN
1779,JOHN VAN STEENBERGH
1779,CORNELIUS HUMPEY
1779,JANE VAN HOESEN
1779,ISAAC TRUAX
1779,EVERTT WYNKOOP
1779,GILBERT R LIVINGSTON
1779,JOSEPH REYNOLDS
1779,STEPHEN BATES
1779,CATHARINE JOHN LANSING
1779,PETRUS BRINCK
1779,HANNAH BOGERT
1779,JOHANNIS GONSAUL
1779,JAMES ANDERSON
1779,JACOB NEWKIRK
1779,PETER DEDERICK
1779,JOHANNIS DEDERICK
1779,NICHOLAS W GROESBECK
1779,JANNATIE DAVIS
1779,TEUNIS ECKESON
1779,HENDRICK OUTHOUT
1779,ABRAHAM BECKER
1779,PETER DE WANDELAER
1779,JAMES ROBINSON
1779,MARTE WINNE
1779,CATHARINE VAN VALKENBURGH
1779,GUYSBERT OUTHOUT
1779,LAMBERT VAN VALKENBURGH
1779,WILLIAM MOOR
1779,PHILIP VAN RENSELAER
1779,STEPHEN PURDEY
1779,JOSEPH MAYBEE
1779,WILLIAM M CILP
1779,ISAAC VEEDER
1779,DOUW FONDA
1779,CORNELIUS DECKER
1779,JOHANNIS DECKER
1779,JOHN DE PEW
1779,JOHN BEEBEE
1779,NICHOLAS SNELL
1779,GEORGE SNELL
1779,COENRADT SEEBER
1779,HENRY KEYSER
1779,GERRIT WALRADT
1779,HENRY WALRADT
1779,BENJAMIN TITUS
1779,RICHARD CONKLIN
1779,BENJAMIN WOOD
1779,ISAAC NORTON
1779,JOHN DEDERICK
1779,JURIE PLANK
1779,ANDRIES ACKLER
1779,CATHARINE ABEEL
1779,GERRIT ABEEL
1779,PETER S DEYGART
1779,JOHN JONES
1779,TIATIE DU BOIS
1779,ROBERT PANELL
1779,BENJAMIN HICKS
1779,ELIZABETH PEEBLES
1779,HENDRICK NELLIS
1779,SARAH VAN BUEREN
1779,JOHANNIS VAN DALFSON
1779,JOHANNIS BLAUVELT
1779,DAVID FONDA
1779,JANNATIE CREGIER
1779,CHRISTIAN BROWN
1779,AARON BROWER
1779,WILLIAM VAN DEN BERCK
1779,TIERCK C DE WITT
1779,ZACHARIAH GARNYCK
1779,MAGDALEN FICLING
1779,HENRY I FICLING
1779,HENRY N FICLING
1779,HENDRICK VAN BUEREN
1779,PETER VAN DER BEEK
1779,THOMAS ECKESON
1779,JACOB VAN VECHTEN
1779,ABRAHAM DE FORCEST
1779,ANDRIES LOUCKS
1779,JOHN DE WITT
1779,BETHUEL ASHLEY
1779,JANE RAY
1779,MATTHEW ADGATE
1779,WILLIAM DECKER
1779,SOLOMON VAN WAGENAN
1779,CHARLES W BROADHEAD
1779,JACOBUS QUICK
1779,JOHN CONNER
1779,ISAAC SMITH
1779,CATHARINE VAN SHYCK
1779,CATHARINE RAY
1779,MARIA RAY
1779,JOHN D GROSS
1779,SAMUEL BAYARD
1779,CATHARINE C MEYERS
1779,JOHN DE FREEST
1779,JACOBUS WOBREN
1779,CATHARINE PARIS
1779,PHILIP STAATS
1779,ABRAHAM VAN DEURSEN
1779,BASTIAN TYMESEN
1779,ELDERT TYMESEN
1779,JOHANNIS FLENSBURGH
1779,MICHAEL FRANK
1779,JOHN ROBERTSON
1779,JOHANNIS MOAL
1779,JAMES HILL
1779,MATTHEW KIMBRICK
1779,AGNUS HUNTER
1779,PETER ECKERT
1779,PHILIP LIVINGSTON
1779,GEERTIC CRISPEL
1779,JOSEPH CARPENTER
1779,NATHANIEL PLATT
1779,DAVID SOUTHERLAND
1779,JOSEPH
1779,JOSEPH GIDNEY
1779,CALEB THOMPSON
1779,BENJAMIN TEN BROECK
1779,JONATHAN PARKS
1779,RICHARD BULLOCK
1779,MELANCTON SMITH
1779,ISAAC BLOOM
1779,INERCASE CARPENTER
1779,GEORGE WALTERMIER
1779,SARAH WARD
1779,JOSEPH HUFF
1779,GEERTIC VAN KEUREN
1779,ELLES BULLOCK
1779,ALEXANDER DENNISTON
1779,GEORGE DENNISTON
1779,ADAM BORCHUS
1779,EPHRAIM BOLLOCK
1779,MARY PORVEL
1779,RACHAE HARDENBERGH
1779,MANETIC HARDENBERGH
1779,JOHN I WYNKOOP
1779,TOBIAS VAN STEENBERGH
1779,JOHN BEEBIE
1779,JAMES DEAN
1779,ANDRIES FINCK
1779,COLONEL GOOSE VAN SCHAICK
1779,PETRUS BENEWAY
1779,JAMES HALTZAPPLE
1779,JACOB I PHILIP
1779,PETER JAY
1779,ANNA MARICKA
1779,CORNELIUS D WYNKOOP
1779,DIRICK SPOOR
1779,WILLIAM HOGEN
1779,JOHN FRY
1779,EIZABETH DEEL
1779,CATHARINE BYARD
1779,JACOB STERNBERGH
1779,CORNELIUS VAN VECHTEN
1779,ASA BYRAM
1779,JAMES STEWART
1779,WILLIAM DEITZ
1779,JACOBUS JANSEN
1779,MARY KIPP
1779,CORNELUIS VAN DER VOLGEN
1779,HENRY COOK
1779,JAMES SAYRES
1779,JOHN FRYER
1779,JONATHAN ASHLEY
1779,CORNELIUS SPOOR
1779,JAMES G ALEATHEA LANSING
1779,CHRISTOPHER PHILIP
1779,JANE BRADT
1779,JOHN KING
1779,SAMUEL VROOMAN
1779,MARGARET YOUNG
1779,PETER VAN DEURSEN
1779,WILLIAM VAN DEURSEN
1779,PETER BRADT
1779,HENRY MERSICLES
1779,LUDWICK STERNE
1779,LUDWICK CRANE
1779,MARTA MYNDERSON
1779,ANN HUNTER
1779,LEVINUS WINNE
1779,CORNELIUS UMFREY
1779,RYNIER I VAN JEVEREN
1779,PHILIP P SCHUYLER
1779,THOMAS HOOK
1779,WYNANT DEN BERGH
1779,EZCKAEL MASTON
1779,MARTINUS PEEK
1779,JACOB I PRUYN
1779,SOLOMON HASBROOK
1779,ROELIFF HASBROOK
1779,WILLIAM VAN INGEN
1779,PHILIP DE FREEST
1779,EVERT WYNKOOP SWART
1779,JOHN I PRUYN
1779,WILLIAM WILLS
1779,ENOCH LEONARD
1780,BETHUEL WASHBURN
1780,GARRET GROESBECK
1780,TIMOTHY TRIPWORTH
1780,SIMON J VROOMAN
1780,DERICK SCHUYLER
1780,BARBARA SPITZER
1780,WILLIAM TYGER
1780,EVERT W SWART
1780,CONRADT E ELMENDORPH
1780,JOHN BRINCKERHOFF
1780,SARAH SEBRING
1780,THOMAS DEUGLASS
1780,JOHN M ROSEBOOM
1780,JOHANNES BAAL
1780,DAVID BAAL
1780,GERTRUYA BAAL
1780,GEORGE BAAL
1780,WILLIAM WOODWORTH
1780,GERSHAM WOODWORTH
1780,EPHRAIM FORD
1780,JOHN KING
1780,JAMES WILLSON
1780,HARAMANUS BONDT
1780,NATHANIEL CULVER
1780,LUTHER THURBER
1780,ANNA HAUSE
1780,THOMAS HUMPHEY
1780,WILLIAM HUMPHEY
1780,HENRY PETRY
1780,HENRY L TIMMERMAN
1780,ALADA VAN VECHTEN
1780,JOHN PRIKLE
1780,PETRUS VAN NESS
1780,LEONARD BRONCK
1780,THOMAS ECKERSON
1780,MARY BRINCKERHOFF
1780,ABRAHAM VAN DEURSEN
1780,JACOBUS LIFFERTS
1780,JOHN NICHOLSON
1780,ELIZABETH WARMUTH
1780,SAMUEL GILLASPY
1780,JONATHAN TOMPKINS
1780,THOMAS CASTEN
1780,SAMUEL DRAKE
1780,TEUNIS D VAN VECHTEN
1780,JACOBUS VAN GAASBECK
1780,JOHANES VAN DUERSON
1780,THOMAS M KEE
1780,JOHANNES BAYER
1780,HENRY WIFNER
1780,PETER DEYOE
1780,CATY RICHER
1780,JOHN WILLIAMS
1780,JOHN M WILLIAMS
1780,GARRET HARSEN
1780,CONRADT W HAM
1780,DAVID NORTHROP
1780,WILLIAM VAN DEUSEN
1780,HENRY SCHENCK
1780,GEORGE FISHER
1780,RICHARD LOW
1780,GEORGE LAWRENCE
1780,THOMAS JOHNSON
1780,SAMUEL DE GARMO
1780,TEUNIS ECKERSON
1780,JACOB NELLIS
1780,DERICK BRINCKERHOFF
1780,ADAM SCHNELL
1780,JOHN BARNER
1780,ISAAC HALNBECK
1780,SAMUEL MOUNT
1780,THOMAS MARTLETT
1780,HARAMANUS BONT
1780,AUGUSTUS GREEN
1780,ISAAC FONDA
1780,NATHANIEL DE LAVAN
1780,EPHRAIM PAINE
1780,JOHANNIS OVERBUGH
1780,LARDENT OLIVER
1780,JOHANNIS BRANDO
1780,ZEPHERINUS COOK
1780,JACOB COOPER
1780,HENDRICK H VAN WIE
1780,ABRAHAM WRIGHT
1780,SAMUEL SMITH
1780,LEVI GILLET
1780,DERICK SWART
1780,UDNY HAY
1780,JOHN HAGER
1780,JOHN RUMNEY
1780,JAN D VAN AERNUM
1780,ABRAHAM I VAN ALSTYNE
1780,ANTHONY GROESBECK
1780,GEORGE SMITH
1780,LAURENT OLIVER
1780,LAWRENCE A VAN BOSKIRK
1780,ABIJAH GILBERT
1780,JOHN WATERS
1780,ABRAHAM TEN EYCK
1780,JOHANIS SCHUNAMAN
1780,JOHN L BRONCK
1780,STEPHEN LEARS
1780,JOHN I MYERS
1780,PETER VAN NESS
1780,LEENDERT BRONCK
1780,BRINTON PAINE
1780,JOHN WALVER
1780,JOHN OSTRANDER
1780,JACOB PLATNER
1780,DANIEL WINNE
1780,CASPARUS CONYNE
1780,CATHARINE VAN ALSTYNE
1780,ISAAC VRADENBURG
1780,JOHN VAN SCHAICK LANSING
1780,PETER WEBBERS
1780,JOHN E LANSING
1780,JOHN BROWN
1780,AUGUSTINE LOZCAUX
1780,CORNELIUS C VAN DEN BERGH
1780,ANNATIE LANSING
1780,JOHN DE LAMATER
1780,JACOB RUES
1780,ANDREW PERTTERSON
1780,DIRICK VOSBURGH
1780,SAMUEL JACOBS
1780,SAMUEL WATTS
1780,JOHN KENT
1780,ANTHONY TEN EYCK
1780,JOHANNES CREMER
1780,JOHN DE LA MATER
1780,ELIZABETH COX
1780,JANET MONTGOMERY
1780,JOHN DE WITT
1780,JOST BOCKER
1780,EVERT BANCKER
1780,WILLIAM M MANUS
1780,RYNIER MYNDERSE
1780,GARRET H VAN DEN BERGH
1780,KILLIAN VAN RENSELAER
1780,HANDRICK LANSING
1780,EDWARD WHITACAR
1780,WILLIAM MEYERS
1780,EVERT WYNKOOP
1780,CHRISTIAN ALYER
1780,STEPHEN VICLEN
1780,HANDRICK HOOGHTALEN
1780,JOHN ROSEBOOM
1780,CHRISTIAN BROWN
1780,WILLIAM GROOM
1780,WILLIAM C MYERS
1780,JOHN INHOUT
1780,TEUNIS SWART
1780,ELIZABETH NEWMAN
1780,GEORGE DENNISTON
1780,HARAMANUS A WENDELL
1780,ROBERT JOHNSON
1780,EBENEZAR CLARK
1780,ABRAHAM VAN KEUREN
1780,VICTOR BICKER
1781,CORNELIUS VAN DEN BERGH
