State,Year,Month,Day,Title 1,First Name 1,Last Name 1,Title 2,First Name 2,Last Name 2,Face Value,Specie Value
4,1778,6,6.0,,George,Clinton,,,,400,147.8278
4,1778,6,6.0,,George,Clinton,,,,400,147.8278
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,6.0,,George,Clinton,,,,300,110.8708
4,1778,6,8.0,,John,Victen,,,,200,73.25278
4,1778,6,8.0,,Benoni,Bardner,,,,500,183.1319
4,1778,6,8.0,,Benoni,Bardner,,,,500,183.1319
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,George,Clinton,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Hugh,Hughes,,,,200,72.92222
4,1778,6,9.0,,Leonard,Gansevoort,,,,500,182.3056
4,1778,6,9.0,,Leonard,Gansevoort,,,,500,182.3056
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,1000,364.6111
4,1778,6,9.0,,George,Clinton,,,,600,218.7667
4,1778,6,9.0,,George,Clinton,,,,600,218.7667
4,1778,6,9.0,,George,Clinton,,,,600,218.7667
4,1778,6,9.0,,George,Clinton,,,,600,218.7667
4,1778,6,9.0,,George,Clinton,,,,500,182.3056
4,1778,6,9.0,,George,Clinton,,,,500,182.3056
4,1778,6,9.0,,George,Clinton,,,,500,182.3056
4,1778,6,9.0,,George,Clinton,,,,500,182.3056
4,1778,6,9.0,,George,Clinton,,,,500,182.3056
4,1778,6,9.0,,George,Clinton,,,,500,182.3056
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,400,145.8444
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,George,Clinton,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,1000,364.6111
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,600,218.7667
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,500,182.3056
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,400,145.8444
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,Hugh,Hughes,,,,300,109.3833
4,1778,6,9.0,,John,De Wandelaer,,,,600,218.7667
4,1778,6,9.0,,John,De Wandelaer,,,,600,218.7667
4,1778,6,9.0,,John,De Wandelaer,,,,600,218.7667
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,1000,362.9861
4,1778,6,10.0,,John,Bigelow,,,,1000,362.9861
4,1778,6,10.0,,John,Bigelow,,,,1000,362.9861
4,1778,6,10.0,,John,Bigelow,,,,1000,362.9861
4,1778,6,10.0,,John,Bigelow,,,,1000,362.9861
4,1778,6,10.0,,John,Bigelow,,,,1000,362.9861
4,1778,6,10.0,,John,Bigelow,,,,600,217.7917
4,1778,6,10.0,,John,Bigelow,,,,600,217.7917
4,1778,6,10.0,,John,Bigelow,,,,600,217.7917
4,1778,6,10.0,,John,Bigelow,,,,600,217.7917
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,500,181.4931
4,1778,6,10.0,,John,Bigelow,,,,400,145.1944
4,1778,6,10.0,,John,Bigelow,,,,400,145.1944
4,1778,6,10.0,,John,Bigelow,,,,400,145.1944
4,1778,6,10.0,,John,Bigelow,,,,400,145.1944
4,1778,6,10.0,,John,Bigelow,,,,400,145.1944
4,1778,6,10.0,,John,Bigelow,,,,400,145.1944
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,600,217.7917
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,500,181.4931
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,400,145.1944
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,Hugh,Hughes,,,,300,108.8958
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,John,Bigelow,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,10.0,,Hugh,Hughes,,,,200,72.59722
4,1778,6,11.0,,Cornelius,Van Steenbergh,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,400,144.5389
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
4,1778,6,11.0,,Hugh,Hughes,,,,300,108.4042
